DISTRICT,OFFICE,PRECINCT,COUNTY,STATE,DEM,REP
SEN,U.S. Senator,106,55,MN,186,109
SEN,U.S. Senator,107,27,MN,786,291
SEN,U.S. Senator,108,55,MN,861,527
SEN,U.S. Senator,110,2,MN,539,360
SEN,U.S. Senator,110,3,MN,40,47
SEN,U.S. Senator,110,4,MN,28,54
SEN,U.S. Senator,110,5,MN,628,612
SEN,U.S. Senator,110,7,MN,274,71
SEN,U.S. Senator,110,8,MN,419,423
SEN,U.S. Senator,110,9,MN,413,204
SEN,U.S. Senator,110,10,MN,217,271
SEN,U.S. Senator,110,11,MN,43,40
SEN,U.S. Senator,110,12,MN,70,105
SEN,U.S. Senator,110,14,MN,107,92
SEN,U.S. Senator,110,15,MN,21,42
SEN,U.S. Senator,110,17,MN,61,47
SEN,U.S. Senator,110,21,MN,130,132
SEN,U.S. Senator,110,22,MN,169,120
SEN,U.S. Senator,110,23,MN,88,52
SEN,U.S. Senator,110,24,MN,65,64
SEN,U.S. Senator,110,25,MN,586,373
SEN,U.S. Senator,110,26,MN,46,40
SEN,U.S. Senator,110,27,MN,889,346
SEN,U.S. Senator,110,28,MN,82,116
SEN,U.S. Senator,110,29,MN,73,90
SEN,U.S. Senator,110,31,MN,24,17
SEN,U.S. Senator,110,32,MN,42,31
SEN,U.S. Senator,110,34,MN,330,221
SEN,U.S. Senator,110,35,MN,0,0
SEN,U.S. Senator,110,37,MN,42,60
SEN,U.S. Senator,110,38,MN,58,33
SEN,U.S. Senator,110,40,MN,74,76
SEN,U.S. Senator,110,43,MN,57,92
SEN,U.S. Senator,110,45,MN,44,33
SEN,U.S. Senator,110,46,MN,49,59
SEN,U.S. Senator,110,47,MN,279,242
SEN,U.S. Senator,110,48,MN,864,807
SEN,U.S. Senator,110,49,MN,22,16
SEN,U.S. Senator,110,50,MN,225,219
SEN,U.S. Senator,110,51,MN,84,93
SEN,U.S. Senator,110,52,MN,167,125
SEN,U.S. Senator,110,53,MN,44,53
SEN,U.S. Senator,110,54,MN,24,10
SEN,U.S. Senator,110,55,MN,547,404
SEN,U.S. Senator,110,56,MN,198,203
SEN,U.S. Senator,110,57,MN,110,143
SEN,U.S. Senator,110,58,MN,149,177
SEN,U.S. Senator,110,59,MN,46,108
SEN,U.S. Senator,110,60,MN,394,404
SEN,U.S. Senator,110,61,MN,111,128
SEN,U.S. Senator,110,62,MN,1141,552
SEN,U.S. Senator,110,64,MN,319,246
SEN,U.S. Senator,110,65,MN,44,41
SEN,U.S. Senator,110,67,MN,4,31
SEN,U.S. Senator,110,68,MN,25,44
SEN,U.S. Senator,110,70,MN,1003,542
SEN,U.S. Senator,110,71,MN,370,532
SEN,U.S. Senator,110,72,MN,39,80
SEN,U.S. Senator,110,73,MN,65,121
SEN,U.S. Senator,110,75,MN,48,76
SEN,U.S. Senator,110,76,MN,33,18
SEN,U.S. Senator,110,77,MN,141,150
SEN,U.S. Senator,110,79,MN,69,84
SEN,U.S. Senator,110,80,MN,261,306
SEN,U.S. Senator,110,81,MN,90,84
SEN,U.S. Senator,110,82,MN,816,703
SEN,U.S. Senator,110,83,MN,423,224
SEN,U.S. Senator,110,84,MN,22,17
SEN,U.S. Senator,110,85,MN,783,738
SEN,U.S. Senator,110,86,MN,427,568
SEN,U.S. Senator,110,87,MN,38,67
SEN,U.S. Senator,111,5,MN,484,406
SEN,U.S. Senator,111,70,MN,1054,722
SEN,U.S. Senator,111,71,MN,398,623
SEN,U.S. Senator,111,86,MN,48,62
SEN,U.S. Senator,112,5,MN,660,621
SEN,U.S. Senator,112,55,MN,564,393
SEN,U.S. Senator,112,70,MN,1302,797
SEN,U.S. Senator,113,5,MN,0,0
SEN,U.S. Senator,113,66,MN,1000,204
SEN,U.S. Senator,113,70,MN,1100,843
SEN,U.S. Senator,113,84,MN,2,11
SEN,U.S. Senator,114,55,MN,376,164
SEN,U.S. Senator,114,66,MN,839,75
SEN,U.S. Senator,114,70,MN,780,632
SEN,U.S. Senator,115,1,MN,4,15
SEN,U.S. Senator,115,2,MN,537,400
SEN,U.S. Senator,115,3,MN,126,189
SEN,U.S. Senator,115,4,MN,21,78
SEN,U.S. Senator,115,5,MN,133,153
SEN,U.S. Senator,115,7,MN,341,148
SEN,U.S. Senator,115,8,MN,408,408
SEN,U.S. Senator,115,10,MN,504,469
SEN,U.S. Senator,115,11,MN,79,59
SEN,U.S. Senator,115,12,MN,202,192
SEN,U.S. Senator,115,14,MN,62,52
SEN,U.S. Senator,115,15,MN,17,25
SEN,U.S. Senator,115,17,MN,27,71
SEN,U.S. Senator,115,18,MN,196,293
SEN,U.S. Senator,115,21,MN,71,92
SEN,U.S. Senator,115,22,MN,48,45
SEN,U.S. Senator,115,23,MN,98,65
SEN,U.S. Senator,115,24,MN,130,107
SEN,U.S. Senator,115,25,MN,616,440
SEN,U.S. Senator,115,26,MN,42,35
SEN,U.S. Senator,115,27,MN,1127,315
SEN,U.S. Senator,115,28,MN,72,98
SEN,U.S. Senator,115,29,MN,245,309
SEN,U.S. Senator,115,32,MN,35,70
SEN,U.S. Senator,115,34,MN,798,765
SEN,U.S. Senator,115,35,MN,25,16
SEN,U.S. Senator,115,36,MN,38,24
SEN,U.S. Senator,115,37,MN,13,26
SEN,U.S. Senator,115,38,MN,157,72
SEN,U.S. Senator,115,40,MN,181,148
SEN,U.S. Senator,115,42,MN,776,653
SEN,U.S. Senator,115,43,MN,55,79
SEN,U.S. Senator,115,45,MN,16,16
SEN,U.S. Senator,115,46,MN,64,51
SEN,U.S. Senator,115,47,MN,264,213
SEN,U.S. Senator,115,48,MN,397,553
SEN,U.S. Senator,115,49,MN,27,55
SEN,U.S. Senator,115,50,MN,48,85
SEN,U.S. Senator,115,51,MN,9,90
SEN,U.S. Senator,115,52,MN,31,25
SEN,U.S. Senator,115,53,MN,43,79
SEN,U.S. Senator,115,54,MN,33,25
SEN,U.S. Senator,115,56,MN,249,242
SEN,U.S. Senator,115,57,MN,32,22
SEN,U.S. Senator,115,58,MN,15,5
SEN,U.S. Senator,115,59,MN,16,24
SEN,U.S. Senator,115,61,MN,37,30
SEN,U.S. Senator,115,64,MN,317,305
SEN,U.S. Senator,115,65,MN,27,40
SEN,U.S. Senator,115,66,MN,271,196
SEN,U.S. Senator,115,67,MN,27,47
SEN,U.S. Senator,115,68,MN,100,264
SEN,U.S. Senator,115,69,MN,254,187
SEN,U.S. Senator,115,72,MN,107,145
SEN,U.S. Senator,115,73,MN,200,376
SEN,U.S. Senator,115,74,MN,601,491
SEN,U.S. Senator,115,75,MN,17,22
SEN,U.S. Senator,115,76,MN,39,37
SEN,U.S. Senator,115,77,MN,54,73
SEN,U.S. Senator,115,79,MN,132,75
SEN,U.S. Senator,115,81,MN,298,422
SEN,U.S. Senator,115,82,MN,965,1006
SEN,U.S. Senator,115,84,MN,8,23
SEN,U.S. Senator,115,85,MN,129,108
SEN,U.S. Senator,115,86,MN,390,508
SEN,U.S. Senator,115,87,MN,36,42
SEN,U.S. Senator,116,55,MN,468,359
SEN,U.S. Senator,116,70,MN,940,688
SEN,U.S. Senator,117,10,MN,1000,758
SEN,U.S. Senator,117,70,MN,613,377
SEN,U.S. Senator,118,9,MN,11,3
SEN,U.S. Senator,118,11,MN,13,13
SEN,U.S. Senator,118,35,MN,0,1
SEN,U.S. Senator,118,55,MN,139,112
SEN,U.S. Senator,118,70,MN,1042,710
SEN,U.S. Senator,119,10,MN,1211,1206
SEN,U.S. Senator,119,70,MN,937,622
SEN,U.S. Senator,120,1,MN,73,52
SEN,U.S. Senator,120,2,MN,579,325
SEN,U.S. Senator,120,3,MN,125,156
SEN,U.S. Senator,120,4,MN,49,47
SEN,U.S. Senator,120,5,MN,634,861
SEN,U.S. Senator,120,7,MN,388,204
SEN,U.S. Senator,120,8,MN,46,82
SEN,U.S. Senator,120,9,MN,321,138
SEN,U.S. Senator,120,10,MN,1373,1198
SEN,U.S. Senator,120,11,MN,117,106
SEN,U.S. Senator,120,12,MN,63,59
SEN,U.S. Senator,120,14,MN,63,25
SEN,U.S. Senator,120,15,MN,61,124
SEN,U.S. Senator,120,17,MN,180,132
SEN,U.S. Senator,120,18,MN,89,99
SEN,U.S. Senator,120,21,MN,18,18
SEN,U.S. Senator,120,22,MN,23,39
SEN,U.S. Senator,120,23,MN,137,107
SEN,U.S. Senator,120,24,MN,134,123
SEN,U.S. Senator,120,27,MN,927,425
SEN,U.S. Senator,120,28,MN,97,98
SEN,U.S. Senator,120,29,MN,289,286
SEN,U.S. Senator,120,31,MN,103,69
SEN,U.S. Senator,120,32,MN,35,50
SEN,U.S. Senator,120,34,MN,81,74
SEN,U.S. Senator,120,35,MN,7,18
SEN,U.S. Senator,120,36,MN,77,25
SEN,U.S. Senator,120,37,MN,31,21
SEN,U.S. Senator,120,38,MN,220,143
SEN,U.S. Senator,120,40,MN,123,124
SEN,U.S. Senator,120,43,MN,141,188
SEN,U.S. Senator,120,45,MN,21,29
SEN,U.S. Senator,120,46,MN,42,98
SEN,U.S. Senator,120,47,MN,298,232
SEN,U.S. Senator,120,48,MN,160,180
SEN,U.S. Senator,120,49,MN,538,504
SEN,U.S. Senator,120,50,MN,225,178
SEN,U.S. Senator,120,51,MN,35,53
SEN,U.S. Senator,120,52,MN,876,409
SEN,U.S. Senator,120,53,MN,48,84
SEN,U.S. Senator,120,54,MN,16,14
SEN,U.S. Senator,120,56,MN,125,105
SEN,U.S. Senator,120,57,MN,125,99
SEN,U.S. Senator,120,58,MN,64,55
SEN,U.S. Senator,120,60,MN,324,317
SEN,U.S. Senator,120,61,MN,8,7
SEN,U.S. Senator,120,62,MN,801,395
SEN,U.S. Senator,120,64,MN,330,327
SEN,U.S. Senator,120,65,MN,42,51
SEN,U.S. Senator,120,66,MN,101,82
SEN,U.S. Senator,120,68,MN,8,8
SEN,U.S. Senator,120,69,MN,87,89
SEN,U.S. Senator,120,70,MN,745,455
SEN,U.S. Senator,120,71,MN,387,618
SEN,U.S. Senator,120,72,MN,294,254
SEN,U.S. Senator,120,73,MN,108,214
SEN,U.S. Senator,120,74,MN,651,566
SEN,U.S. Senator,120,76,MN,43,85
SEN,U.S. Senator,120,77,MN,105,236
SEN,U.S. Senator,120,79,MN,312,390
SEN,U.S. Senator,120,80,MN,142,278
SEN,U.S. Senator,120,82,MN,818,779
SEN,U.S. Senator,120,84,MN,21,20
SEN,U.S. Senator,120,85,MN,87,119
SEN,U.S. Senator,120,86,MN,175,305
SEN,U.S. Senator,120,87,MN,39,69
SEN,U.S. Senator,121,36,MN,109,55
SEN,U.S. Senator,121,68,MN,21,38
SEN,U.S. Senator,121,71,MN,271,363
SEN,U.S. Senator,122,29,MN,431,483
SEN,U.S. Senator,122,55,MN,595,162
SEN,U.S. Senator,122,68,MN,2,10
SEN,U.S. Senator,122,71,MN,301,480
SEN,U.S. Senator,124,55,MN,1111,320
SEN,U.S. Senator,125,1,MN,9,34
SEN,U.S. Senator,125,2,MN,468,345
SEN,U.S. Senator,125,3,MN,402,372
SEN,U.S. Senator,125,4,MN,24,30
SEN,U.S. Senator,125,7,MN,473,171
SEN,U.S. Senator,125,8,MN,28,107
SEN,U.S. Senator,125,9,MN,76,69
SEN,U.S. Senator,125,10,MN,1841,1488
SEN,U.S. Senator,125,11,MN,39,59
SEN,U.S. Senator,125,12,MN,65,47
SEN,U.S. Senator,125,14,MN,32,34
SEN,U.S. Senator,125,15,MN,23,64
SEN,U.S. Senator,125,17,MN,57,66
SEN,U.S. Senator,125,18,MN,142,176
SEN,U.S. Senator,125,21,MN,62,107
SEN,U.S. Senator,125,22,MN,78,107
SEN,U.S. Senator,125,23,MN,65,33
SEN,U.S. Senator,125,24,MN,90,120
SEN,U.S. Senator,125,25,MN,689,317
SEN,U.S. Senator,125,27,MN,882,370
SEN,U.S. Senator,125,28,MN,38,64
SEN,U.S. Senator,125,31,MN,24,41
SEN,U.S. Senator,125,32,MN,23,48
SEN,U.S. Senator,125,34,MN,81,88
SEN,U.S. Senator,125,35,MN,24,6
SEN,U.S. Senator,125,37,MN,45,38
SEN,U.S. Senator,125,38,MN,229,149
SEN,U.S. Senator,125,40,MN,228,260
SEN,U.S. Senator,125,42,MN,281,276
SEN,U.S. Senator,125,43,MN,31,60
SEN,U.S. Senator,125,45,MN,19,22
SEN,U.S. Senator,125,46,MN,32,63
SEN,U.S. Senator,125,47,MN,223,192
SEN,U.S. Senator,125,48,MN,77,54
SEN,U.S. Senator,125,49,MN,706,811
SEN,U.S. Senator,125,50,MN,201,200
SEN,U.S. Senator,125,51,MN,83,89
SEN,U.S. Senator,125,52,MN,937,378
SEN,U.S. Senator,125,53,MN,27,65
SEN,U.S. Senator,125,54,MN,22,43
SEN,U.S. Senator,125,56,MN,72,47
SEN,U.S. Senator,125,57,MN,136,121
SEN,U.S. Senator,125,58,MN,123,118
SEN,U.S. Senator,125,59,MN,14,12
SEN,U.S. Senator,125,61,MN,316,206
SEN,U.S. Senator,125,64,MN,41,46
SEN,U.S. Senator,125,65,MN,81,55
SEN,U.S. Senator,125,66,MN,257,299
SEN,U.S. Senator,125,68,MN,13,16
SEN,U.S. Senator,125,69,MN,145,89
SEN,U.S. Senator,125,70,MN,681,332
SEN,U.S. Senator,125,71,MN,578,915
SEN,U.S. Senator,125,73,MN,135,142
SEN,U.S. Senator,125,76,MN,22,22
SEN,U.S. Senator,125,79,MN,265,354
SEN,U.S. Senator,125,80,MN,40,156
SEN,U.S. Senator,125,82,MN,1478,1282
SEN,U.S. Senator,125,83,MN,67,70
SEN,U.S. Senator,125,84,MN,48,57
SEN,U.S. Senator,125,85,MN,152,153
SEN,U.S. Senator,125,86,MN,2428,2167
SEN,U.S. Senator,125,87,MN,19,14
SEN,U.S. Senator,126,55,MN,743,322
SEN,U.S. Senator,126,77,MN,389,494
SEN,U.S. Senator,128,55,MN,772,432
SEN,U.S. Senator,130,1,MN,45,33
SEN,U.S. Senator,130,2,MN,586,390
SEN,U.S. Senator,130,3,MN,159,89
SEN,U.S. Senator,130,4,MN,94,135
SEN,U.S. Senator,130,7,MN,723,375
SEN,U.S. Senator,130,8,MN,96,103
SEN,U.S. Senator,130,9,MN,86,68
SEN,U.S. Senator,130,10,MN,296,374
SEN,U.S. Senator,130,11,MN,40,56
SEN,U.S. Senator,130,12,MN,40,42
SEN,U.S. Senator,130,14,MN,79,65
SEN,U.S. Senator,130,15,MN,21,23
SEN,U.S. Senator,130,17,MN,236,205
SEN,U.S. Senator,130,18,MN,13,22
SEN,U.S. Senator,130,21,MN,81,75
SEN,U.S. Senator,130,22,MN,29,41
SEN,U.S. Senator,130,23,MN,97,85
SEN,U.S. Senator,130,24,MN,184,116
SEN,U.S. Senator,130,25,MN,545,341
SEN,U.S. Senator,130,27,MN,1065,477
SEN,U.S. Senator,130,28,MN,83,107
SEN,U.S. Senator,130,29,MN,18,38
SEN,U.S. Senator,130,31,MN,128,111
SEN,U.S. Senator,130,32,MN,40,57
SEN,U.S. Senator,130,34,MN,31,271
SEN,U.S. Senator,130,35,MN,47,24
SEN,U.S. Senator,130,37,MN,19,7
SEN,U.S. Senator,130,38,MN,121,99
SEN,U.S. Senator,130,40,MN,417,330
SEN,U.S. Senator,130,42,MN,34,46
SEN,U.S. Senator,130,43,MN,185,147
SEN,U.S. Senator,130,45,MN,24,18
SEN,U.S. Senator,130,46,MN,30,47
SEN,U.S. Senator,130,47,MN,176,242
SEN,U.S. Senator,130,49,MN,347,500
SEN,U.S. Senator,130,50,MN,77,88
SEN,U.S. Senator,130,51,MN,25,24
SEN,U.S. Senator,130,52,MN,707,164
SEN,U.S. Senator,130,53,MN,74,76
SEN,U.S. Senator,130,54,MN,24,17
SEN,U.S. Senator,130,55,MN,559,301
SEN,U.S. Senator,130,56,MN,184,311
SEN,U.S. Senator,130,60,MN,173,138
SEN,U.S. Senator,130,61,MN,50,52
SEN,U.S. Senator,130,62,MN,1103,391
SEN,U.S. Senator,130,64,MN,11,11
SEN,U.S. Senator,130,65,MN,45,29
SEN,U.S. Senator,130,66,MN,201,262
SEN,U.S. Senator,130,68,MN,4,6
SEN,U.S. Senator,130,69,MN,174,112
SEN,U.S. Senator,130,70,MN,1105,636
SEN,U.S. Senator,130,71,MN,702,727
SEN,U.S. Senator,130,73,MN,102,301
SEN,U.S. Senator,130,74,MN,550,505
SEN,U.S. Senator,130,76,MN,41,44
SEN,U.S. Senator,130,79,MN,88,123
SEN,U.S. Senator,130,82,MN,1288,1234
SEN,U.S. Senator,130,84,MN,19,22
SEN,U.S. Senator,130,85,MN,46,62
SEN,U.S. Senator,130,86,MN,661,846
SEN,U.S. Senator,130,87,MN,42,62
SEN,U.S. Senator,131,27,MN,480,216
SEN,U.S. Senator,132,1,MN,13,12
SEN,U.S. Senator,132,27,MN,763,249
SEN,U.S. Senator,132,55,MN,420,273
SEN,U.S. Senator,133,69,MN,27,43
SEN,U.S. Senator,134,55,MN,1025,583
SEN,U.S. Senator,135,1,MN,417,387
SEN,U.S. Senator,135,2,MN,470,383
SEN,U.S. Senator,135,3,MN,101,130
SEN,U.S. Senator,135,4,MN,18,82
SEN,U.S. Senator,135,7,MN,842,407
SEN,U.S. Senator,135,8,MN,226,272
SEN,U.S. Senator,135,9,MN,346,130
SEN,U.S. Senator,135,10,MN,893,993
SEN,U.S. Senator,135,11,MN,139,164
SEN,U.S. Senator,135,12,MN,31,66
SEN,U.S. Senator,135,14,MN,30,15
SEN,U.S. Senator,135,15,MN,0,2
SEN,U.S. Senator,135,17,MN,361,246
SEN,U.S. Senator,135,18,MN,183,286
SEN,U.S. Senator,135,21,MN,255,233
SEN,U.S. Senator,135,22,MN,50,44
SEN,U.S. Senator,135,23,MN,60,37
SEN,U.S. Senator,135,24,MN,71,72
SEN,U.S. Senator,135,25,MN,178,151
SEN,U.S. Senator,135,29,MN,36,37
SEN,U.S. Senator,135,31,MN,106,61
SEN,U.S. Senator,135,32,MN,38,40
SEN,U.S. Senator,135,34,MN,151,162
SEN,U.S. Senator,135,35,MN,36,30
SEN,U.S. Senator,135,37,MN,14,22
SEN,U.S. Senator,135,38,MN,29,54
SEN,U.S. Senator,135,42,MN,54,52
SEN,U.S. Senator,135,43,MN,93,80
SEN,U.S. Senator,135,45,MN,8,3
SEN,U.S. Senator,135,46,MN,66,110
SEN,U.S. Senator,135,47,MN,95,135
SEN,U.S. Senator,135,49,MN,326,458
SEN,U.S. Senator,135,50,MN,68,54
SEN,U.S. Senator,135,51,MN,511,371
SEN,U.S. Senator,135,52,MN,781,285
SEN,U.S. Senator,135,53,MN,24,51
SEN,U.S. Senator,135,54,MN,11,15
SEN,U.S. Senator,135,56,MN,55,69
SEN,U.S. Senator,135,57,MN,258,249
SEN,U.S. Senator,135,58,MN,103,116
SEN,U.S. Senator,135,61,MN,21,54
SEN,U.S. Senator,135,64,MN,64,71
SEN,U.S. Senator,135,65,MN,570,408
SEN,U.S. Senator,135,66,MN,276,385
SEN,U.S. Senator,135,68,MN,9,6
SEN,U.S. Senator,135,69,MN,78,31
SEN,U.S. Senator,135,70,MN,600,399
SEN,U.S. Senator,135,71,MN,744,810
SEN,U.S. Senator,135,73,MN,21,74
SEN,U.S. Senator,135,74,MN,564,467
SEN,U.S. Senator,135,76,MN,32,33
SEN,U.S. Senator,135,77,MN,152,236
SEN,U.S. Senator,135,82,MN,91,60
SEN,U.S. Senator,135,83,MN,46,73
SEN,U.S. Senator,135,84,MN,64,43
SEN,U.S. Senator,135,85,MN,89,149
SEN,U.S. Senator,135,86,MN,549,681
SEN,U.S. Senator,135,87,MN,45,68
SEN,U.S. Senator,136,55,MN,790,553
SEN,U.S. Senator,136,70,MN,1057,650
SEN,U.S. Senator,137,29,MN,0,2
SEN,U.S. Senator,137,70,MN,576,299
SEN,U.S. Senator,137,73,MN,10,24
SEN,U.S. Senator,138,70,MN,678,467
SEN,U.S. Senator,140,1,MN,30,67
SEN,U.S. Senator,140,2,MN,475,342
SEN,U.S. Senator,140,3,MN,403,481
SEN,U.S. Senator,140,4,MN,6,11
SEN,U.S. Senator,140,7,MN,750,222
SEN,U.S. Senator,140,8,MN,329,467
SEN,U.S. Senator,140,9,MN,181,155
SEN,U.S. Senator,140,10,MN,280,409
SEN,U.S. Senator,140,11,MN,281,402
SEN,U.S. Senator,140,14,MN,57,77
SEN,U.S. Senator,140,15,MN,14,20
SEN,U.S. Senator,140,17,MN,200,162
SEN,U.S. Senator,140,18,MN,9,29
SEN,U.S. Senator,140,21,MN,202,224
SEN,U.S. Senator,140,22,MN,67,131
SEN,U.S. Senator,140,23,MN,370,221
SEN,U.S. Senator,140,24,MN,62,87
SEN,U.S. Senator,140,25,MN,744,339
SEN,U.S. Senator,140,29,MN,140,220
SEN,U.S. Senator,140,31,MN,561,359
SEN,U.S. Senator,140,32,MN,32,47
SEN,U.S. Senator,140,34,MN,9,13
SEN,U.S. Senator,140,35,MN,13,7
SEN,U.S. Senator,140,36,MN,26,28
SEN,U.S. Senator,140,37,MN,17,35
SEN,U.S. Senator,140,40,MN,194,191
SEN,U.S. Senator,140,42,MN,41,84
SEN,U.S. Senator,140,43,MN,96,133
SEN,U.S. Senator,140,45,MN,38,87
SEN,U.S. Senator,140,46,MN,34,62
SEN,U.S. Senator,140,47,MN,70,89
SEN,U.S. Senator,140,49,MN,92,155
SEN,U.S. Senator,140,50,MN,125,80
SEN,U.S. Senator,140,51,MN,85,85
SEN,U.S. Senator,140,52,MN,111,74
SEN,U.S. Senator,140,53,MN,67,73
SEN,U.S. Senator,140,54,MN,36,7
SEN,U.S. Senator,140,55,MN,569,412
SEN,U.S. Senator,140,56,MN,33,31
SEN,U.S. Senator,140,58,MN,51,59
SEN,U.S. Senator,140,60,MN,319,243
SEN,U.S. Senator,140,61,MN,1,14
SEN,U.S. Senator,140,62,MN,963,370
SEN,U.S. Senator,140,64,MN,15,8
SEN,U.S. Senator,140,65,MN,24,43
SEN,U.S. Senator,140,66,MN,203,232
SEN,U.S. Senator,140,68,MN,24,26
SEN,U.S. Senator,140,69,MN,924,344
SEN,U.S. Senator,140,71,MN,748,694
SEN,U.S. Senator,140,73,MN,36,78
SEN,U.S. Senator,140,77,MN,82,175
SEN,U.S. Senator,140,79,MN,279,140
SEN,U.S. Senator,140,82,MN,1,0
SEN,U.S. Senator,140,84,MN,36,45
SEN,U.S. Senator,140,85,MN,102,161
SEN,U.S. Senator,140,86,MN,1632,2141
SEN,U.S. Senator,140,87,MN,112,112
SEN,U.S. Senator,141,86,MN,1324,1569
SEN,U.S. Senator,142,7,MN,749,325
SEN,U.S. Senator,142,55,MN,832,485
SEN,U.S. Senator,142,66,MN,266,307
SEN,U.S. Senator,142,86,MN,142,173
SEN,U.S. Senator,144,55,MN,575,364
SEN,U.S. Senator,145,4,MN,171,165
SEN,U.S. Senator,145,7,MN,821,321
SEN,U.S. Senator,145,8,MN,190,214
SEN,U.S. Senator,145,9,MN,120,87
SEN,U.S. Senator,145,11,MN,94,127
SEN,U.S. Senator,145,14,MN,62,60
SEN,U.S. Senator,145,17,MN,213,175
SEN,U.S. Senator,145,18,MN,41,37
SEN,U.S. Senator,145,21,MN,326,338
SEN,U.S. Senator,145,22,MN,41,63
SEN,U.S. Senator,145,24,MN,65,51
SEN,U.S. Senator,145,25,MN,558,331
SEN,U.S. Senator,145,29,MN,19,10
SEN,U.S. Senator,145,31,MN,697,419
SEN,U.S. Senator,145,32,MN,22,9
SEN,U.S. Senator,145,34,MN,61,103
SEN,U.S. Senator,145,35,MN,6,11
SEN,U.S. Senator,145,37,MN,53,38
SEN,U.S. Senator,145,42,MN,62,72
SEN,U.S. Senator,145,43,MN,370,488
SEN,U.S. Senator,145,45,MN,21,47
SEN,U.S. Senator,145,46,MN,32,52
SEN,U.S. Senator,145,47,MN,130,176
SEN,U.S. Senator,145,49,MN,72,120
SEN,U.S. Senator,145,50,MN,73,95
SEN,U.S. Senator,145,52,MN,75,123
SEN,U.S. Senator,145,53,MN,25,50
SEN,U.S. Senator,145,54,MN,32,22
SEN,U.S. Senator,145,56,MN,180,230
SEN,U.S. Senator,145,58,MN,13,13
SEN,U.S. Senator,145,61,MN,49,60
SEN,U.S. Senator,145,64,MN,25,57
SEN,U.S. Senator,145,65,MN,58,49
SEN,U.S. Senator,145,66,MN,356,379
SEN,U.S. Senator,145,68,MN,20,22
SEN,U.S. Senator,145,69,MN,988,276
SEN,U.S. Senator,145,70,MN,552,495
SEN,U.S. Senator,145,71,MN,651,628
SEN,U.S. Senator,145,73,MN,340,451
SEN,U.S. Senator,145,74,MN,157,208
SEN,U.S. Senator,145,76,MN,96,82
SEN,U.S. Senator,145,77,MN,39,45
SEN,U.S. Senator,145,79,MN,265,183
SEN,U.S. Senator,145,82,MN,1398,1108
SEN,U.S. Senator,145,84,MN,22,18
SEN,U.S. Senator,145,85,MN,54,37
SEN,U.S. Senator,145,86,MN,914,804
SEN,U.S. Senator,145,87,MN,28,33
SEN,U.S. Senator,146,55,MN,607,296
SEN,U.S. Senator,148,55,MN,1283,707
SEN,U.S. Senator,150,1,MN,34,31
SEN,U.S. Senator,150,3,MN,21,12
SEN,U.S. Senator,150,7,MN,454,244
SEN,U.S. Senator,150,8,MN,200,216
SEN,U.S. Senator,150,9,MN,121,76
SEN,U.S. Senator,150,10,MN,148,244
SEN,U.S. Senator,150,11,MN,98,184
SEN,U.S. Senator,150,14,MN,72,63
SEN,U.S. Senator,150,18,MN,220,249
SEN,U.S. Senator,150,21,MN,61,89
SEN,U.S. Senator,150,22,MN,16,10
SEN,U.S. Senator,150,23,MN,64,52
SEN,U.S. Senator,150,24,MN,101,101
SEN,U.S. Senator,150,29,MN,244,377
SEN,U.S. Senator,150,32,MN,41,64
SEN,U.S. Senator,150,34,MN,112,126
SEN,U.S. Senator,150,35,MN,15,23
SEN,U.S. Senator,150,37,MN,92,71
SEN,U.S. Senator,150,42,MN,21,38
SEN,U.S. Senator,150,43,MN,193,255
SEN,U.S. Senator,150,45,MN,94,58
SEN,U.S. Senator,150,47,MN,158,181
SEN,U.S. Senator,150,49,MN,35,68
SEN,U.S. Senator,150,50,MN,41,11
SEN,U.S. Senator,150,53,MN,217,174
SEN,U.S. Senator,150,54,MN,156,86
SEN,U.S. Senator,150,55,MN,618,411
SEN,U.S. Senator,150,56,MN,56,68
SEN,U.S. Senator,150,57,MN,184,119
SEN,U.S. Senator,150,58,MN,34,33
SEN,U.S. Senator,150,60,MN,317,302
SEN,U.S. Senator,150,61,MN,129,116
SEN,U.S. Senator,150,62,MN,952,335
SEN,U.S. Senator,150,64,MN,81,37
SEN,U.S. Senator,150,65,MN,39,64
SEN,U.S. Senator,150,66,MN,221,404
SEN,U.S. Senator,150,68,MN,26,41
SEN,U.S. Senator,150,69,MN,1140,364
SEN,U.S. Senator,150,70,MN,1127,744
SEN,U.S. Senator,150,71,MN,579,999
SEN,U.S. Senator,150,73,MN,103,203
SEN,U.S. Senator,150,74,MN,183,185
SEN,U.S. Senator,150,76,MN,45,26
SEN,U.S. Senator,150,77,MN,99,132
SEN,U.S. Senator,150,79,MN,201,126
SEN,U.S. Senator,150,82,MN,138,176
SEN,U.S. Senator,150,84,MN,20,32
SEN,U.S. Senator,150,85,MN,291,257
SEN,U.S. Senator,150,86,MN,735,989
SEN,U.S. Senator,150,87,MN,32,44
SEN,U.S. Senator,151,31,MN,472,340
SEN,U.S. Senator,152,29,MN,19,22
SEN,U.S. Senator,152,55,MN,997,542
SEN,U.S. Senator,152,65,MN,0,0
SEN,U.S. Senator,153,70,MN,614,451
SEN,U.S. Senator,154,55,MN,820,323
SEN,U.S. Senator,155,1,MN,14,30
SEN,U.S. Senator,155,3,MN,109,236
SEN,U.S. Senator,155,4,MN,7,10
SEN,U.S. Senator,155,7,MN,383,199
