STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,FAIRFAX COUNTY,325 - HUTCHISON (11),1118,289
VA,FAIRFAX COUNTY,332 - COATES (11),1607,485
VA,FAIRFAX COUNTY,426 - GREENSPRING (11),844,452
VA,FAIRFAX COUNTY,502 - BARCROFT (11),558,238
VA,FAIRFAX COUNTY,503 - BELVEDERE (11),681,256
VA,FAIRFAX COUNTY,504 - BRISTOW (11),1293,380
VA,FAIRFAX COUNTY,508 - MASONVILLE (11),1160,509
VA,FAIRFAX COUNTY,511 - RAVENWOOD (11),1051,382
VA,FAIRFAX COUNTY,512 - SLEEPY HOLLOW (11),599,258
VA,FAIRFAX COUNTY,513 - SAINT ALBANS (11),679,293
VA,FAIRFAX COUNTY,518 - COLUMBIA (11),1219,500
VA,FAIRFAX COUNTY,519 - HUMMER (11),761,374
VA,FAIRFAX COUNTY,522 - CAMELOT (11),538,354
VA,FAIRFAX COUNTY,528 - RIDGELEA (11),471,281
VA,FAIRFAX COUNTY,530 - HOLMES 2 (11),911,204
VA,FAIRFAX COUNTY,618 - NEWINGTON (11),2085,984
VA,FAIRFAX COUNTY,628 - LAUREL HILL (11),1741,630
VA,FAIRFAX COUNTY,629 - SOUTH COUNTY (11),1063,736
VA,FAIRFAX COUNTY,701 - BLAKE (11),1848,697
VA,FAIRFAX COUNTY,704 - FREEDOM HILL (11),904,423
VA,FAIRFAX COUNTY,707 - MANTUA (11),884,431
VA,FAIRFAX COUNTY,709 - MOSBY (11),1387,470
VA,FAIRFAX COUNTY,711 - PRICE (11),813,411
VA,FAIRFAX COUNTY,714 - WALKER (11),1365,596
VA,FAIRFAX COUNTY,717 - WOODBURN (11),863,297
VA,FAIRFAX COUNTY,718 - PINE RIDGE (11),1024,418
VA,FAIRFAX COUNTY,720 - THOREAU (11),1189,531
VA,FAIRFAX COUNTY,721 - MERRIFIELD (11),2586,712
VA,FAIRFAX COUNTY,727 - OAKTON (11),861,593
VA,FAIRFAX COUNTY,729 - NOTTOWAY (11),1312,523
VA,FAIRFAX COUNTY,730 - PENDERBROOK (11),1468,710
VA,FAIRFAX COUNTY,731 - TYSONS (11),1058,398
VA,FAIRFAX COUNTY,732 - OAK MARR (11),1210,819
VA,FAIRFAX COUNTY,733 - KILMER (11),1682,606
VA,FAIRFAX COUNTY,734 - HUNTERS BRANCH (11),905,260
VA,FAIRFAX COUNTY,735 - ROTONDA (11),545,226
VA,FAIRFAX COUNTY,801 - BURKE (11),1916,833
VA,FAIRFAX COUNTY,802 - CEDAR LAKE (11),527,238
VA,FAIRFAX COUNTY,806 - SYDENSTRICKER (11),1187,741
VA,FAIRFAX COUNTY,807 - HUNT VALLEY (11),802,485
VA,FAIRFAX COUNTY,811 - POHICK (11),864,342
VA,FAIRFAX COUNTY,812 - VALLEY (11),1082,608
VA,FAIRFAX COUNTY,824 - ORANGE (11),1421,944
VA,FAIRFAX COUNTY,825 - CHERRY RUN (11),1028,700
VA,FAIRFAX COUNTY,827 - IRVING (11),953,587
VA,FAIRFAX COUNTY,833 - WHITE OAKS (11),1274,574
VA,FAIRFAX COUNTY,840 - WEST SPRINGFIELD (11),1134,628
VA,FAIRFAX COUNTY,842 - PARKWAY (11),797,609
VA,FAIRFAX COUNTY,843 - FAIR LAKES (11),1309,618
VA,FAIRFAX COUNTY,844 - CENTERPOINTE (11),1238,436
VA,FAIRFAX COUNTY,846 - GREENBRIAR EAST (11),1395,661
VA,FAIRFAX COUNTY,848 - FAIR OAKS (11),1350,615
VA,FAIRFAX COUNTY,851 - WILLOW SPRINGS (11),905,676
VA,FAIRFAX COUNTY,901 - CENTRE RIDGE (11),1379,578
VA,FAIRFAX COUNTY,910 - LONDON TOWNE (11),1644,630
VA,FAIRFAX COUNTY,918 - CENTREVILLE (11),1821,801
VA,FAIRFAX COUNTY,919 - GREEN TRAILS (11),1636,814
VA,FAIRFAX COUNTY,924 - SPINDLE (11),886,330
VA,FAIRFAX COUNTY,925 - OLD MILL (11),0,0
VA,FAIRFAX COUNTY,926 - POWELL (11),1914,820
VA,FAIRFAX COUNTY,933 - COMPTON (11),302,165
VA,PRINCE WILLIAM COUNTY,AB - CENTRAL ABSENTEE PRECINCT (11),13660,4505
VA,PRINCE WILLIAM COUNTY,PROVISIONAL (11),31,9
VA,PRINCE WILLIAM COUNTY,201 - SAUNDERS (11),968,407
VA,PRINCE WILLIAM COUNTY,210 - PENN (11),74,45
VA,PRINCE WILLIAM COUNTY,215 - ROSA PARKS (11),861,443
VA,PRINCE WILLIAM COUNTY,301 - DUMFRIES (11),1032,320
VA,PRINCE WILLIAM COUNTY,302 - POTOMAC (11),1781,395
VA,PRINCE WILLIAM COUNTY,303 - GRAHAM PARK (11),744,247
VA,PRINCE WILLIAM COUNTY,311 - SWANS CREEK (11),1515,494
VA,PRINCE WILLIAM COUNTY,312 - TRIANGLE  (11),918,406
VA,PRINCE WILLIAM COUNTY,502 - OCCOQUAN (11),668,409
VA,PRINCE WILLIAM COUNTY,503 - OLD BRIDGE (11),936,337
VA,PRINCE WILLIAM COUNTY,504 - ROCKLEDGE (11),640,390
VA,PRINCE WILLIAM COUNTY,506 - BETHEL (11),1305,650
VA,PRINCE WILLIAM COUNTY,507 - CHINN (11),895,470
VA,PRINCE WILLIAM COUNTY,512 - YORK (11),1253,325
VA,PRINCE WILLIAM COUNTY,513 - LYNNWOOD (11),849,674
VA,PRINCE WILLIAM COUNTY,514 - ANTIETAM (11),1067,572
VA,PRINCE WILLIAM COUNTY,601 - DALE (11),1087,296
VA,PRINCE WILLIAM COUNTY,602 - BEVILLE (11),1536,526
VA,PRINCE WILLIAM COUNTY,603 - HAMPTON (11),951,224
VA,PRINCE WILLIAM COUNTY,604 - GIDEON (11),1018,310
VA,PRINCE WILLIAM COUNTY,605 - MINNIEVILLE (11),982,446
VA,PRINCE WILLIAM COUNTY,606 - BEL AIR (11),984,469
VA,PRINCE WILLIAM COUNTY,607 - KERRYDALE (11),1227,463
VA,PRINCE WILLIAM COUNTY,608 - ENTERPRISE (11),1073,402
VA,PRINCE WILLIAM COUNTY,609 - KING (11),1209,540
VA,PRINCE WILLIAM COUNTY,610 - FITZGERALD (11),1161,389
VA,PRINCE WILLIAM COUNTY,611 - NEABSCO (11),870,286
VA,PRINCE WILLIAM COUNTY,701 - BELMONT (11),1015,600
VA,PRINCE WILLIAM COUNTY,702 - LIBRARY (11),1150,336
VA,PRINCE WILLIAM COUNTY,703 - LYNN (11),826,179
VA,PRINCE WILLIAM COUNTY,704 - PORTER (11),1230,269
VA,PRINCE WILLIAM COUNTY,705 - POTOMAC VIEW (11),672,383
VA,PRINCE WILLIAM COUNTY,706 - RIPPON (11),1130,512
VA,PRINCE WILLIAM COUNTY,707 - KILBY (11),978,361
VA,PRINCE WILLIAM COUNTY,708 - RIVER OAKS (11),1261,275
VA,PRINCE WILLIAM COUNTY,709 - FREEDOM (11),1309,242
VA,PRINCE WILLIAM COUNTY,710 - POWELLS CREEK (11),1113,229
VA,PRINCE WILLIAM COUNTY,711 - GRAYSON (11),1372,362
VA,PRINCE WILLIAM COUNTY,712 - LEESYLVANIA (11),881,520
